elapsed_time_sec,temperature_c,humidity_pct,pressure_hpa
13.800085,25.079868,50.007095,1013.0766
13.900084,25.065304,50.15949,1012.993
14.000085,25.057373,50.352547,1013.02466
14.100083,25.122187,50.145756,1013.02905
14.200087,25.027496,50.359226,1013.0553
14.300083,25.101711,50.25104,1013.0762
14.400083,25.136778,50.304005,1013.0496
14.500084,25.107824,49.982727,1013.03015
14.600088,24.990818,50.0794,1013.00336
14.700087,25.020718,50.012436,1012.99335
14.800077,25.101364,50.304916,1012.98737
14.9000845,25.111818,50.435387,1013.0007
15.000088,25.129038,50.029694,1012.94415
15.100083,25.140324,50.113377,1013.0468
15.200082,25.151382,50.021626,1013.078
15.300083,25.148613,50.154724,1013.0344
15.400085,25.035524,50.21528,1013.0251
15.500084,25.061962,49.91923,1013.03625
15.600081,25.107437,49.996952,1013.1011
15.7000885,25.04503,49.961212,1012.9894
15.800087,25.064888,50.016518,1013.0306
15.900084,25.146128,50.330193,1013.0648
16.000086,25.060387,49.888203,1012.94867
16.100084,25.057621,50.145412,1013.0596
16.200089,25.076624,50.4786,1012.96796
16.300085,25.12969,50.256027,1013.0924
16.400084,25.058247,49.980644,1013.05835
16.500084,25.149212,50.286198,1012.9504
16.600084,25.047077,50.554863,1012.97516
16.700089,25.116777,50.02807,1012.9565
16.800085,25.065592,50.05793,1013.002
16.900087,25.15211,50.27412,1013.06793
17.000084,25.058723,50.325565,1012.99677
17.10008,25.071363,50.19641,1012.9531
17.200083,25.093004,50.192593,1013.01874
17.300116,25.063177,50.685112,1013.01355
17.400085,25.084383,50.415833,1012.98706
17.500086,25.119734,50.346294,1013.0452
17.600084,25.011515,50.389137,1013.00464
17.700089,25.035294,50.21083,1013.0492
17.800081,25.108826,50.07659,1013.0075
17.900085,25.041176,50.062874,1013.0177
18.000088,25.113869,50.4287,1012.96387
18.100082,25.16125,50.45996,1013.0486
18.200087,25.097141,50.3767,1013.0824
18.300081,25.090126,49.94277,1013.0535
18.40008,25.027716,49.989964,1012.9277
18.500084,25.096518,50.24002,1013.0106
18.60008,25.13636,50.219353,1013.00287
18.70009,25.099966,50.431778,1012.93304
18.800087,25.008718,50.432243,1013.0719
18.900085,25.139505,50.04015,1013.0424
19.000088,25.105505,50.544464,1012.963
19.100084,25.098486,49.969547,1013.1652
19.200083,25.041515,49.746986,1013.00555
19.300081,25.151789,50.321568,1013.0284
19.400082,25.132011,49.91737,1013.02875
19.500086,25.051567,50.469776,1013.06396
19.600088,25.15195,50.3246,1013.0466
19.700092,25.083519,50.263565,1013.0281
19.800077,25.047691,50.475964,1012.9838
19.900084,25.089674,50.364265,1013.0234
20.000088,25.054735,50.20779,1013.04236
20.100082,25.108067,49.94445,1013.05347
20.200085,25.108818,49.70272,1013.1389
20.300087,25.118196,50.412647,1013.04297
20.400078,25.086868,50.51181,1013.0418
20.500086,25.100763,50.26036,1013.0101
20.60009,25.132648,50.130844,1013.08136
20.70009,25.018032,50.352074,1012.98706
20.800087,25.081959,50.092354,1012.9866
20.900087,25.126688,50.37953,1013.0807
21.000088,25.211832,50.27019,1013.04504
21.100082,24.997362,50.31228,1013.0135
21.200089,25.13971,50.41896,1013.0835
21.300085,25.185192,50.35878,1013.0504
21.400085,25.123241,49.897087,1013.0715
21.50012,25.160185,50.363724,1013.0354
21.600084,25.147135,50.380623,1013.0118
21.700085,25.06942,50.09575,1013.0365
21.800087,25.168371,50.263855,1012.9956
21.900084,25.079372,50.328938,1013.07855
22.000084,25.074045,50.235798,1013.05865
22.100086,25.090582,50.28916,1013.09265
22.200085,25.171686,50.280937,1012.95886
22.300087,25.134676,50.25113,1013.07965
22.400082,25.120876,50.01464,1012.96606
22.500086,25.203396,50.050747,1012.95044
22.600084,25.183313,50.380337,1012.9426
22.70009,25.195124,50.200462,1013.0547
22.800081,25.168282,50.20667,1013.09393
22.900085,25.039032,50.35887,1012.995
23.000084,25.011799,49.93029,1013.0129
23.100082,25.135942,50.065826,1012.9985
23.200085,25.054636,50.29973,1013.0841
23.300085,25.166739,50.250908,1013.0591
23.400085,25.044704,50.18049,1012.9596
23.500086,25.10326,50.259766,1012.9871
23.600088,25.161978,50.197712,1013.01086
23.700089,25.155245,50.390953,1013.0083
23.800085,25.134111,50.4887,1013.07117
23.900078,25.159185,49.9467,1012.9599
24.000086,25.053137,50.08473,1013.019
24.100084,25.081007,50.523224,1013.03876
24.200089,25.170248,50.23025,1012.99786
24.300089,25.192375,50.768505,1012.8831
24.400087,25.049614,50.069153,1013.01886
24.500084,25.012293,50.316425,1013.029
24.600084,25.112652,49.98423,1013.084
24.700089,25.140448,50.508034,1012.96765
24.800085,25.044775,50.24946,1013.01917
24.900082,25.01204,50.00939,1013.0495
25.000088,25.00988,50.57166,1013.0074
25.10008,25.221888,50.29614,1013.0174
25.200087,25.133509,50.5243,1012.9914
25.300087,25.241613,50.336967,1012.9898
25.400087,25.064121,50.629787,1013.0585
25.500086,25.183514,50.14849,1013.0847
25.600086,25.078594,50.31718,1012.9401
25.700089,25.183853,50.426384,1013.0468
25.800083,25.19595,50.242558,1013.0435
25.900085,25.138288,50.272186,1013.0041
26.000086,25.202213,50.37942,1013.0264
26.100088,25.107283,50.129837,1013.0928
26.200085,25.06293,50.164665,1013.05457
26.300089,25.174355,50.457874,1013.1327
26.400085,25.106178,50.34861,1012.9882
26.500084,25.184437,50.655407,1012.96906
26.600079,25.135702,50.216164,1013.1021
26.700085,25.20265,50.349117,1012.9781
26.800125,25.173077,50.45088,1013.12134
26.90012,25.148247,50.5703,1013.10754
27.000084,25.099619,50.340717,1012.9973
27.100088,25.138319,50.294086,1013.06445
27.20008,25.120796,50.56154,1013.0377
27.30008,25.180037,50.01993,1013.0429
27.400084,25.2066,50.45019,1013.04205
27.500088,25.145819,50.410637,1013.0768
27.600082,25.14326,50.44524,1013.01715
27.700085,25.12846,50.234596,1013.07983
27.800085,25.130934,50.293945,1012.97394
27.900084,25.215416,50.07067,1013.03076
28.000088,25.094042,50.552135,1013.0666
28.100088,25.133873,50.43584,1013.06866
28.20008,25.15192,50.636517,1012.93524
28.300085,25.13675,50.35043,1013.04913
28.400085,25.144138,50.24212,1013.03864
28.50008,25.06452,49.886635,1013.0232
28.600082,25.121222,50.2686,1012.98157
28.700089,25.074947,50.44556,1012.99286
28.800081,25.147764,50.17823,1013.1012
28.900084,25.013515,50.314613,1013.1018
29.000086,25.040396,50.420868,1013.1141
29.100082,25.149733,50.30771,1012.97217
29.200085,25.141289,50.105568,1013.1175
29.300081,25.1668,50.137997,1012.9696
29.400085,25.141586,50.3421,1012.959
29.500084,25.149517,50.604496,1012.95123
29.600088,25.17576,49.84735,1013.0153
29.700083,25.053032,50.1564,1013.0653
29.800081,25.116768,50.32754,1013.05945
29.900087,25.233662,50.3663,1013.00885
30.000084,25.14574,50.272392,1013.0622
30.100088,25.129757,50.34959,1013.02106
30.200089,25.23079,50.142708,1012.975
30.300081,25.13221,50.498287,1013.0065
30.400084,25.089256,50.07741,1013.10254
30.500086,25.119001,50.02145,1013.0281
30.600084,25.198706,50.427708,1013.0726
30.700089,25.17835,50.089436,1013.0536
30.800087,25.195103,50.286213,1013.0195
30.900085,25.123398,50.40805,1013.1123
31.000088,25.218485,49.816578,1012.9945
31.10008,25.120909,50.17924,1013.056
31.200085,25.204895,49.905304,1013.0348
31.300085,25.226492,50.53167,1013.06976
31.400087,25.16609,50.27399,1012.98553
31.500084,25.227354,50.141838,1013.0307
31.600082,25.20411,50.332535,1013.01306
31.700085,25.132198,50.279312,1013.0229
31.800081,25.179218,50.348522,1013.023
31.900084,25.138811,50.302097,1013.0664
32.000084,25.13883,50.42099,1012.9461
32.100082,25.15877,49.893356,1012.9811
32.200085,25.15337,49.98412,1013.0912
32.300083,25.17108,50.334415,1013.0094
32.40008,25.122059,50.357273,1012.97516
32.500084,25.238857,50.44746,1012.9951
32.60009,25.224686,50.234947,1012.9989
32.70009,25.136538,50.494267,1013.1075
32.80008,25.05579,50.160225,1013.05206
32.900085,25.179039,50.181496,1013.1095
33.000088,25.17571,50.31864,1013.0626
33.100086,25.1524,50.43471,1013.0155
33.200085,25.185087,50.153065,1013.0954
33.300083,25.162031,50.418728,1013.04626
33.400085,25.12171,50.302986,1013.04456
33.500088,25.218222,50.645985,1012.92664
33.600086,25.17836,50.42841,1012.9912
33.70008,25.151775,50.24608,1013.0139
33.800083,25.236416,49.99105,1013.06
33.900085,25.155687,50.43494,1013.0164
34.00008,25.120937,50.347202,1013.0528
34.100082,25.130754,50.15708,1012.9938
34.200085,25.186283,50.646523,1013.09827
34.300083,25.163385,50.359108,1013.0529
34.400085,25.170212,50.597008,1013.08405
34.500084,25.115723,50.636955,1013.0221
34.600082,25.07561,50.45477,1013.0646
34.70009,25.14258,50.498466,1012.9758
34.800083,25.156742,50.37844,1013.0664
34.900085,25.13699,50.580593,1012.9964
35.000084,25.091625,50.469585,1013.1017
35.100086,25.162422,50.572964,1013.0608
35.200092,25.24278,50.1087,1013.1167
35.300083,25.126207,50.5536,1013.1153
35.40008,25.184599,50.28302,1013.0632
35.500088,25.231377,50.377907,1012.9647
35.600082,25.029873,50.664646,1012.9992
35.70009,25.217745,50.316776,1013.05963
35.800087,25.180096,50.13431,1012.9567
35.90009,25.237839,50.736465,1013.0668
36.000088,25.154629,50.35224,1013.0824
36.10009,25.113888,50.4654,1013.0247
36.20009,25.266104,50.625507,1013.0602
36.300083,25.182209,50.07256,1013.034
36.40008,25.22355,50.278088,1013.0133
36.500084,25.123804,50.40241,1012.9724
36.600082,25.158894,50.734577,1013.02826
36.700085,25.16891,50.60022,1013.01685
36.80009,25.221619,50.487026,1012.9993
36.900085,25.169514,50.222706,1013.0514
37.000084,25.19514,50.211052,1013.05493
37.100086,25.137127,50.466396,1013.0285
37.200085,25.171701,50.42982,1013.0376
37.300087,25.303734,50.303413,1012.9854
37.400085,25.1986,50.2659,1013.00323
37.500088,25.122406,50.458874,1013.0646
37.600086,25.138021,50.368717,1013.0891
37.700085,25.163332,50.49403,1013.0847
37.800083,25.176363,50.13071,1013.0571
37.900085,25.20058,50.70005,1013.0007
38.000088,25.159891,50.299286,1012.95233
38.100082,25.150047,50.47274,1013.0633
38.200092,25.120108,50.69318,1013.08984
38.300083,25.21295,50.552605,1013.0223
38.40008,25.262129,50.48731,1012.9976
38.500084,25.228205,50.23687,1013.0211
38.60009,25.127058,50.344856,1013.1388
38.70008,25.178791,50.491985,1013.0118
38.800083,25.11049,50.456776,1013.0563
38.900085,25.23983,50.312065,1013.08966
39.000084,25.216627,50.30779,1013.0826
39.100086,25.109837,50.25471,1013.0225
39.200085,25.175755,50.44266,1013.0814
39.300076,25.210665,50.487747,1012.9944
39.400085,25.310747,50.451122,1012.97375
39.500088,25.24514,50.231388,1013.07385
39.60008,25.203003,50.114155,1013.09937
39.700085,25.16694,50.45824,1013.0829
39.800087,25.220978,50.59571,1013.0167
39.90008,25.213871,50.33906,1013.09576
40.000095,25.259447,50.88799,1013.08563
40.100082,25.214514,50.304874,1013.0466
40.20009,25.15564,50.43778,1013.0126
40.300083,25.185875,50.578686,1012.9702
40.40008,25.127754,50.777645,1013.0774
40.50008,25.240583,49.78685,1012.9796
40.600082,25.202257,50.455845,1012.9237
40.70009,25.17807,49.826565,1013.0604
40.800087,25.102922,50.684917,1012.97186
40.900085,25.255358,50.755447,1013.0502
41.000084,25.12061,50.587723,1013.03217
41.100082,25.115185,50.28275,1013.05756
41.200085,25.149487,50.36946,1013.0424
41.300087,25.192932,50.3053,1012.98206
41.400085,25.209965,50.283035,1012.9713
41.500084,25.191158,50.220787,1013.108
41.600086,25.211119,50.259243,1013.10645
41.700085,25.209599,50.48299,1012.992
41.80008,25.19602,50.581577,1013.0669
41.90008,25.24845,50.607986,1012.9591
42.000084,25.232956,50.282585,1013.06665
42.100082,25.24817,50.566807,1013.07544
42.200092,25.214731,50.294476,1013.0359
42.300087,25.210539,50.184914,1013.11053
42.40008,25.213877,50.350307,1013.0274
42.50009,25.169653,50.21983,1013.13513
42.600086,25.28276,50.622772,1013.04315
42.700085,25.268335,50.3395,1013.1296
42.800083,25.29921,50.453358,1013.005
42.90008,25.222836,50.07742,1013.0813
43.000084,25.178144,50.40273,1013.0581
43.100082,25.206244,50.55354,1013.0339
43.20009,25.183249,50.65983,1013.0967
43.30008,25.193024,50.218704,1013.0259
43.40009,25.316917,50.50825,1013.05865
43.500084,25.245987,50.828953,1013.1174
43.600082,25.184496,50.420444,1013.06647
43.700085,25.163416,50.510036,1013.072
43.800083,25.166782,50.750732,1013.06335
43.90008,25.1958,50.08917,1013.0803
44.000084,25.243462,50.789356,1013.04834
44.100082,25.252354,50.10977,1013.10406
44.20009,25.209984,50.194492,1013.0454
44.300087,25.34076,50.564713,1013.1287
44.400085,25.201061,50.12339,1013.00507
44.50008,25.21622,50.492695,1013.0833
44.600082,25.25583,50.32772,1013.08514
44.700085,25.218517,50.29071,1013.08673
44.800083,25.296133,50.58176,1012.93646
44.90009,25.149721,50.202076,1013.0611
45.000084,25.235819,50.39964,1013.0543
45.10008,25.19148,50.405575,1013.0629
45.20009,25.155909,50.353806,1013.11725
45.300083,25.287683,49.986706,1013.02386
45.40008,25.289757,49.88355,1012.97205
45.500084,25.196281,50.51025,1013.0933
45.600082,25.234642,50.330406,1013.0624
45.70008,25.173086,50.314426,1013.0042
45.800083,25.278873,50.364754,1013.0388
45.90008,25.200563,49.676872,1013.05676
46.000084,25.14184,50.215958,1013.0414
46.10009,25.246624,50.49601,1013.0993
46.200138,25.209307,50.490032,1013.1259
46.30008,25.226807,50.380127,1013.0591
46.400085,25.227564,50.270298,1013.12744
46.500084,25.211014,50.303905,1013.14606
46.600086,25.29245,50.450657,1013.0509
46.70009,25.319704,50.59889,1012.9935
46.800083,25.216892,50.167686,1013.02374
46.900078,25.322998,50.273808,1013.01996
47.000084,25.235928,50.317924,1013.00903
47.10014,25.198088,50.394676,1013.0338
47.20011,25.213816,50.370796,1013.0237
47.300095,25.189272,50.38201,1013.10034
47.40009,25.295383,50.36252,1013.0217
47.5001,25.26022,50.54046,1013.03345
47.600155,25.214968,50.58444,1013.0309
47.700127,25.242834,50.473328,1013.14935
47.800087,25.194176,50.27431,1013.0683
47.90009,25.22064,50.333267,1013.0135
48.000084,25.190136,50.429146,1013.0771
48.100082,25.233335,50.820065,1013.09546
48.20009,25.193785,50.672817,1013.12213
48.30008,25.230902,50.505257,1013.05237
48.400085,25.243565,50.936367,1013.02893
48.500088,25.329254,50.60164,1013.0636
48.600086,25.165619,50.492615,1012.97705
48.700085,25.263735,50.09758,1013.06024
48.800087,25.224077,50.6404,1013.0616
48.900085,25.222979,50.427097,1013.0246
49.000084,25.214409,49.84371,1013.0181
49.100082,25.11922,50.41272,1013.07904
49.200085,25.214289,50.69627,1013.03253
49.300083,25.224525,50.67906,1013.0003
49.40009,25.29433,50.426834,1013.09296
49.500084,25.15923,50.660576,1013.11456
49.600086,25.221434,50.84626,1012.9763
49.70009,25.268421,50.22314,1012.95886
49.800083,25.29439,50.660294,1013.0673
49.90008,25.272251,50.525352,1012.9314
50.000088,25.15617,50.708473,1013.05994
50.100082,25.147766,50.206303,1013.02045
50.200085,25.231405,50.099945,1012.9887
50.300087,25.282557,50.62575,1013.15515
50.40008,25.304802,50.66516,1013.01465
50.500084,25.237377,50.230618,1013.1368
50.60009,25.234127,50.47994,1013.1446
50.700085,25.3335,50.75569,1013.0679
50.800083,25.253164,50.490734,1013.0028
50.90008,25.21126,50.39857,1013.09735
51.000088,25.26436,50.34583,1013.02325
51.100082,25.206184,50.385395,1012.954
51.20009,25.362713,50.34384,1012.98535
51.300083,25.183218,50.721954,1013.1132
51.400085,25.238155,50.394585,1012.9682
51.500088,25.218355,50.28534,1013.08527
51.600082,25.302628,50.603966,1013.0787
51.700085,25.256731,50.407745,1012.99225
51.80008,25.234215,50.526814,1012.9855
51.90008,25.292135,50.714798,1013.0072
52.00008,25.282665,50.44718,1013.0757
52.100082,25.18265,50.56866,1012.9352
52.200085,25.239553,50.404243,1013.109
52.300083,25.266075,50.68508,1013.111
52.400078,25.247221,50.55767,1013.0782
52.50008,25.333313,50.515274,1013.12415
52.600082,25.296743,50.505527,1013.05566
52.700085,25.258497,50.548218,1013.0753
52.800083,25.256252,50.590134,1012.9706
52.900085,25.288685,50.26605,1013.1395
53.000084,25.201056,50.513195,1013.04004
53.100082,25.291246,50.737766,1013.0279
53.200085,25.243683,50.464645,1013.10474
53.300087,25.285212,50.533356,1013.0446
53.400085,25.272966,50.60821,1013.14124
53.500084,25.305346,50.48576,1013.0191
53.60008,25.269821,50.7246,1013.0294
53.700085,25.251755,50.498215,1013.0509
53.800087,25.288055,50.589767,1012.9288
53.90009,25.306046,50.34904,1013.1098
54.000084,25.201494,50.840008,1013.0506
54.10014,25.174793,50.310528,1012.98486
54.20012,25.249712,50.68529,1013.0085
54.300102,25.20584,50.40404,1012.9761
54.40009,25.244131,50.55789,1013.01105
54.50009,25.26428,50.33112,1013.0779
54.60009,25.244255,50.64072,1013.1542
54.700108,25.204454,50.49256,1013.08014
54.80012,25.288057,50.352543,1013.04803
54.9001,25.263334,50.63784,1013.1178
55.000145,25.198223,50.39688,1013.0624
55.100113,25.259785,50.451454,1013.1161
55.200134,25.287695,50.462902,1013.0526
55.300095,25.3363,50.536858,1013.0491
55.40009,25.232777,50.34163,1013.00684
55.500088,25.28125,50.3095,1013.0277
55.600094,25.379307,50.36067,1013.1657
55.700123,25.245314,50.6336,1012.9879
55.800106,25.23139,50.903927,1013.075
55.900085,25.24858,50.621323,1012.9995
56.000084,25.228582,50.68716,1013.1324
56.100082,25.288706,50.850296,1013.1302
56.20008,25.269463,50.807373,1013.0583
56.300083,25.291426,50.546375,1012.9921
56.400085,25.275877,50.795288,1013.06635
56.50008,25.2835,51.0013,1013.0829
56.600082,25.261322,50.560276,1012.99774
56.700085,25.250576,50.795063,1013.0445
56.800083,25.164017,50.717625,1013.07355
56.900085,25.340347,50.5089,1013.0659
57.000084,25.327536,50.38072,1013.1083
57.100086,25.260658,50.637543,1013.00934
57.20008,25.294369,50.744125,1013.12897
57.300083,25.178644,50.551914,1013.09283
57.40008,25.146717,50.64726,1013.12756
57.500084,25.263565,50.536022,1013.0314
57.600086,25.244564,50.412,1013.0337
57.700085,25.300909,50.292603,1013.0965
57.800083,25.30515,50.63313,1013.0282
57.900085,25.269518,50.7748,1012.9999
58.000084,25.307302,50.46095,1013.1271
58.100082,25.243595,50.752846,1012.9909
58.200085,25.21382,50.59484,1013.0444
58.300083,25.272339,50.815983,1013.0375
58.400085,25.259665,50.45662,1013.0228
58.500084,25.397884,50.290176,1012.9797
58.60008,25.291897,50.75382,1013.0534
58.700085,25.244661,50.757565,1013.1193
58.800083,25.261267,50.532787,1013.0918
58.90008,25.292149,50.681118,1013.1148
59.000084,25.132545,50.42298,1013.0921
59.100082,25.287722,50.71664,1013.0683
59.200085,25.30519,50.740265,1013.1015
59.300087,25.30104,50.361473,1013.0733
59.400085,25.32383,50.63046,1013.06866
59.500084,25.284307,50.49888,1013.11365
59.600086,25.268702,50.48878,1013.07355
59.700085,25.30193,50.304035,1013.0461
59.800083,25.283428,50.653976,1013.0997
59.900085,25.277054,50.410454,1013.07654
60.000088,25.30323,50.481037,1013.0057
