elapsed_time_sec,temperature_c,humidity_pct,pressure_hpa
28.20012,25.110361,49.9178,1013.10504
28.30017,25.15015,50.32179,1013.02747
28.400108,25.071028,50.16155,1012.99335
28.500114,25.094763,50.046738,1013.04956
28.6001,25.127089,50.39944,1013.0962
28.700197,25.145147,50.20567,1013.0211
28.80015,25.07488,50.368626,1013.0701
28.900099,25.139011,50.16352,1013.07434
29.00011,25.173098,50.218983,1012.98413
29.10011,25.164528,50.164696,1012.99286
29.200092,25.157286,50.160522,1013.0452
29.300192,25.201918,50.17279,1013.01917
29.400103,25.160572,50.201893,1013.03235
29.500116,25.08121,50.285915,1013.0782
29.600111,25.114536,50.194313,1013.0235
29.700226,25.154566,50.51643,1013.02466
29.800158,25.202904,50.166515,1013.0194
29.900114,25.237043,50.538773,1013.0947
30.000116,25.05776,50.083485,1013.0376
30.10011,25.059656,50.344578,1013.0916
30.200176,25.171333,50.302765,1013.0874
30.30013,25.241653,50.32606,1013.11224
30.400118,25.14647,50.46751,1012.9622
30.500114,25.175398,50.64272,1013.0127
30.600115,25.192554,50.027523,1012.99365
30.700197,25.118687,50.121407,1013.0459
30.800152,25.130295,50.23153,1012.92596
30.900122,25.136152,50.089176,1013.0747
31.000116,25.075275,50.406456,1013.0487
31.100111,25.185457,50.26749,1013.0626
31.200113,25.160955,50.076862,1013.0368
31.300175,25.154697,50.14291,1013.0484
31.400103,25.118816,50.118706,1013.02094
31.500114,25.212208,50.176186,1013.067
31.600111,25.188652,50.41401,1013.1398
31.70016,25.182837,50.29487,1013.0715
31.800102,25.187202,50.508553,1013.10187
31.90007,25.273102,50.22467,1013.04425
32.000065,25.15963,50.405853,1013.11316
32.100063,25.150772,49.973454,1012.9998
32.200066,25.08984,50.182877,1013.0235
32.30007,25.151789,50.2689,1012.99414
32.40006,25.196785,49.506195,1013.0868
32.500065,25.15961,50.518013,1013.01044
32.60006,25.05246,50.3463,1013.0417
32.700073,25.127613,50.05105,1012.98035
32.80007,25.182922,50.602104,1013.0813
32.90008,25.220964,50.195023,1013.0196
33.000088,25.01644,50.490025,1013.0095
33.100075,25.23233,50.14496,1013.0448
33.200058,25.238424,50.15949,1013.05035
33.30007,25.19745,49.90221,1013.0725
33.40006,25.228981,50.268734,1013.0407
33.50007,25.110594,50.491318,1013.07996
33.60006,25.103394,50.603886,1013.0402
33.700073,25.129324,50.176388,1012.9989
33.800068,25.205004,49.85631,1013.0961
33.90006,25.208002,50.69599,1012.9766
34.00007,25.164362,50.15821,1013.0215
34.10006,25.159824,50.00353,1013.0618
34.200058,25.102304,49.958286,1013.11554
34.300068,25.177063,50.363094,1012.9486
34.400063,25.164715,50.312614,1013.1097
34.500065,25.211409,50.49769,1012.99915
34.600082,25.182438,50.688133,1013.0528
34.700085,25.146355,50.629406,1013.12726
34.800076,25.117252,50.38805,1013.0148
34.900078,25.227058,50.06187,1013.0609
35.000076,25.141396,50.148247,1013.036
35.10006,25.08063,50.451565,1012.9671
35.20006,25.254223,50.28306,1013.05133
35.300068,25.2326,50.435432,1012.9783
35.40006,25.146856,50.317924,1013.0029
35.500065,25.242731,50.065033,1013.10126
35.60006,25.111025,50.188286,1013.0536
35.700073,25.16517,50.265823,1013.02814
35.800083,25.217949,50.50009,1012.99023
